Date,Volume,PctChange,Lag1,Lag2,Lag3,Lag4,Lag5,Direction
1980-10-02,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-10-03,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-10-06,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-10-07,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-10-08,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-10-09,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-10-10,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-10-13,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-10-14,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-10-15,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-10-16,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-10-17,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-10-20,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-10-21,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-10-22,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-10-23,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-10-24,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-10-27,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-10-28,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-10-29,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-10-30,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-10-31,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-11-03,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-11-05,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-11-06,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-11-07,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-11-10,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-11-11,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-11-12,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-11-13,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-11-14,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-11-17,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-11-18,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-11-19,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-11-20,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-11-21,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-11-24,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-11-25,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-11-26,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-11-28,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-12-01,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-12-02,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-12-03,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
